Reference type,Reference,Document reference,Type,Location,Category,SKU,Product,Quantity in,Cost in,Quantity out,Cost out,Total qty,Total cost
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24197,TABLECLOTH MANDALA ORANGE 08,64,"19,583.28",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24198,TABLECLOTH MANDALA ORANGE 10,49,"16,778.38",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24199,TABLECLOTH MANDALA ORANGE 12,23,"9,182.57",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24200,TABLECLOTH MANDALA ORANGE 14,7,"3,212.88",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24201,TABLECLOTH MANDALA BLUE 06,19,"4,540.29",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24202,TABLECLOTH MANDALA BLUE 08,23,"7,037.74",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24203,TABLECLOTH MANDALA BLUE 10,7,"2,396.91",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24204,TABLECLOTH MANDALA BLUE 12,24,"9,581.82",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24205,TABLECLOTH MANDALA BLUE 14,5,"2,294.92",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24206,TABLECLOTH VINTAGE YELLOW 06,14,"3,345.48",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24207,TABLECLOTH VINTAGE YELLOW 08,38,"11,627.57",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24208,TABLECLOTH VINTAGE YELLOW 10,30,"10,272.48",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24209,TABLECLOTH VINTAGE YELLOW 12,11,"4,391.67",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24210,TABLECLOTH VINTAGE YELLOW 14,10,"4,589.83",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24213,TABLECLOTH PROVENCE 10,1,375.93,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,24214,TABLECLOTH PROVENCE 12,2,877.17,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,25175,TABLECLOTH PARROT GREEN 06,5,848.48,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,25176,TABLECLOTH PARROT GREEN 08,13,"2,884.84",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,25177,TABLECLOTH PARROT GREEN 10,15,"3,524.46",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,25178,TABLECLOTH PARROT AQUA 06,9,"1,527.27",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,25179,TABLECLOTH PARROT AQUA 08,14,"3,106.75",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths,25180,TABLECLOTH PARROT AQUA 10,11,"2,584.61",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Tablecloths Total,,,"2,165.00","642,055.50",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,10052,KANTHA VINTAGE CHENNAI,1,517.46,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,10055,KANTHA VINTAGE BENGAL,1,495,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,10056,KANTHA VINTAGE PUNE,1,476.29,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,10059,KANTHA VINTAGE MUMBAI,1,476.29,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,10066,KANTHA VINTAGE PUNJAB,1,396,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,10135,KANTHA VINTAGE MADURAI,1,476.29,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,10272,KANTHA VINTAGE MYSORE,1,495,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,10275,KANTHA VINTAGE JAL MAHAL,1,495,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,10686,KANTHA VINTAGE PRINCESS RANI,1,754,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,11021,KANTHA VINTAGE NEW,97,"53,720.70",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,11412,KANTHA VINTAGE PAN PURI,1,517.46,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,11415,KANTHA VINTAGE GINGER BLOOM,1,517.46,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,11431,KANTHA VINTAGE PINK CITY,1,495,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,11432,KANTHA VINTAGE PARK,1,476.29,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha,24615,LUXURY SUZANI,1,893.12,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Vintage Kantha Total,,,111,"61,201.36",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,WALLPAPER,24677,WALLPAPER PINK,6,"5,040.00",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,WALLPAPER,24678,WALLPAPER AQUA,9,"7,560.00",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,WALLPAPER Total,,,15,"12,600.00",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,10080,THROW WOOLLEN PLAIN LIME AQUA,12,"10,200.86",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,10084,THROW WOOLLEN PLAIN PINK/RED,2,"1,727.65",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,10288,THROW WOOLLEN ORANGE/RED,1,879.16,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,10646,THROW WOOLLEN PATTERN ANIMAL ORANGE,1,860.92,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,11148,THROW WOOLLEN PLAIN CREAM,1,810,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,11442,THROW WOOLLEN PATTERN ANIMAL BLACK,2,"1,651.28",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,11452,THROW WOOLLEN PLAIN CHARCOAL CREAM,2,"1,756.76",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,12692,COTTON THROW CHARCOAL,1,298.4,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,12918,THROW WOOLLEN NAVY TOBACCO,3,"2,476.92",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,12923,THROW WOOLLEN PLAIN RED,4,"3,390.46",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,13572,THROW WOOLLEN TANGERINE,1,750.75,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,24017,THROW WOOLLEN BRIGHT PINK,1,807.54,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws,25102,THROW WOOLLEN GRAPE,2,"1,705.13",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Wool Throws Total,,,33,"27,315.84",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal Total,,,,"9,329.00","1,947,978.21",0,0,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Chairpads,24321,CHAIRPAD GARDEN BLOCK AQUA,0,0,2,56.77,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Chairpads,24324,CHAIRPAD GARDEN BLOCK TERRACOTTA,0,0,1,28.38,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Chairpads,25042,CHAIRPAD FLORAL AQUA,0,0,2,110.19,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Chairpads Total,,,0,0,5,195.34,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,11524,SHIRT PRETTY DITSY SHORT S,0,0,1,107.7,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,11526,SHIRT PRETTY DITSY SHORT L,0,0,8,861.58,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,11527,SHIRT PRETTY DITSY SHORT XL,0,0,3,323.09,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,11531,SHIRT PRETTY DITSY LONG L,0,0,1,112.83,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,11532,SHIRT PRETTY DITSY LONG XL,0,0,8,902.61,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,11537,SHIRT PRETTY DITSY DRESS XL,0,0,2,297.45,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,11601,SHIRT EXOTIC PLUM PAISLEY LONG L,0,0,1,112.83,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,12524,EMBROIDERED DRESS JADE S,0,0,1,487.24,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,12527,EMBROIDERED DRESS JADE XL,0,0,1,487.24,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,12528,EMBROIDERED DRESS PINK S,0,0,3,"1,461.73",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,12529,EMBROIDERED DRESS PINK M,0,0,7,"5,390.91",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,12530,EMBROIDERED DRESS PINK L,0,0,6,"4,337.89",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,12930,VINTAGE BAGRU JACKET PRAHMA,0,0,1,789.74,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13067,TOP SUMMERTIME FLORAL M,0,0,1,266,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13071,TUNIC INDIAN DELIGHT LIME S,0,0,3,758.11,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13073,TUNIC INDIAN DELIGHT LIME L,0,0,3,758.11,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13076,TUNIC INDIAN DELIGHT AQUA S,0,0,9,"2,274.33",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13078,TUNIC INDIAN DELIGHT AQUA L,0,0,2,505.41,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13079,TUNIC INDIAN DELIGHT AQUA XL,0,0,2,505.41,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13091,SILK BOHEMIAN STRAWBERRY S,0,0,7,"3,258.54",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13092,SILK BOHEMIAN STRAWBERRY M,0,0,3,"1,396.52",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13096,SILK BOHEMIAN LIME S,0,0,3,"1,396.52",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13097,SILK BOHEMIAN LIME M,0,0,1,465.51,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13102,SILK BOHEMIAN AQUA M,0,0,1,465.51,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,13111,PJ SET DARLING DAISY AQUA S,0,0,1,332.5,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,24072,KIMONO LUXURY SUZANI PINK,0,0,1,280.79,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,24637,KIMONO BIRD OF PARADISE LIME,0,0,2,333.76,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,24639,KIMONO MARIGOLD BUSH RED,0,0,16,"2,670.06",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,24640,KIMONO FAN CORAL,0,0,6,"1,001.27",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,24648,DRESS EMBROIDERED PALM M,0,0,1,335.73,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,24650,DRESS EMBROIDERED PALM XL,0,0,1,335.73,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,24651,DRESS EMBROIDERED MARIGOLD S,0,0,1,335.73,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,24652,DRESS EMBROIDERED MARIGOLD M,0,0,3,"1,007.18",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,24654,DRESS EMBROIDERED MARIGOLD XL,0,0,3,"1,007.18",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25098,KIMONO DAISY MIST,0,0,29,"6,037.71",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25100,JACKET VELVET SUZANI,0,0,2,"1,283.53",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25109,KIMONO BLOOM BAZAAR,0,0,37,"7,795.43",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25110,KIMONO MONET’S GARDEN AQUA,0,0,53,"11,166.43",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25111,KIMONO NILA LOTUS,0,0,46,"9,691.62",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25112,KIMONO CORAL MOON,0,0,47,"9,902.30",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25118,JACKET RANI RIBBON L,0,0,2,585.18,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25119,JACKET RANI RIBBON XL,0,0,1,292.59,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25120,JACKET INDIGO DEWDROP S,0,0,3,877.78,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25121,JACKET INDIGO DEWDROP M,0,0,3,877.78,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25122,JACKET INDIGO DEWDROP L,0,0,3,877.78,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25123,JACKET INDIGO DEWDROP XL,0,0,2,585.18,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25124,JACKET GULAB ROUGE S,0,0,1,292.59,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25125,JACKET GULAB ROUGE M,0,0,4,"1,170.37",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25126,JACKET GULAB ROUGE L,0,0,4,"1,170.37",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25127,JACKET GULAB ROUGE XL,0,0,1,292.27,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25181,PJ SHORT LOTUS LOUNGE S,0,0,7,"1,054.53",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25182,PJ SHORT LOTUS LOUNGE M,0,0,5,753.23,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25183,PJ SHORT LOTUS LOUNGE L,0,0,10,"1,506.47",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25184,PJ SHORT LOTUS LOUNGE XL,0,0,1,150.65,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25185,PJ SHORT JAIPUR DREAM S,0,0,2,301.29,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25187,PJ SHORT JAIPUR DREAM L,0,0,5,753.23,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25188,PJ SHORT JAIPUR DREAM XL,0,0,1,150.65,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25189,PJ SHORT FLORAL FIESTA S,0,0,7,"1,054.53",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25190,PJ SHORT FLORAL FIESTA M,0,0,5,753.23,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25191,PJ SHORT FLORAL FIESTA L,0,0,8,"1,205.17",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25192,PJ SHORT FLORAL FIESTA XL,0,0,2,301.29,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25193,PJ LONG HAPPY GARDEN S,0,0,2,335.73,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25194,PJ LONG HAPPY GARDEN M,0,0,6,"1,007.18",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25195,PJ LONG HAPPY GARDEN L,0,0,7,"1,175.05",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25196,PJ LONG HAPPY GARDEN XL,0,0,3,503.59,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25197,PJ LONG PARROT S,0,0,3,503.59,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25198,PJ LONG PARROT M,0,0,6,"1,007.18",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25199,PJ LONG PARROT L,0,0,6,"1,007.18",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25200,PJ LONG PARROT XL,0,0,1,167.86,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25201,PJ LONG RANI ROSE S,0,0,4,671.45,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25202,PJ LONG RANI ROSE M,0,0,11,"1,846.50",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25203,PJ LONG RANI ROSE L,0,0,16,"2,685.82",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25204,PJ LONG RANI ROSE XL,0,0,5,839.32,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25205,PJ LONG MEADOW GLOW S,0,0,8,"1,342.91",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25206,PJ LONG MEADOW GLOW M,0,0,13,"2,182.23",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25207,PJ LONG MEADOW GLOW L,0,0,19,"3,189.41",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25208,PJ LONG MEADOW GLOW XL,0,0,6,"1,007.18",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25210,DRESS MERRY MARIGOLD YELLOW M,0,0,3,593.98,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25212,DRESS MERRY MARIGOLD YELLOW XL,0,0,1,197.99,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25213,DRESS MERRY MARIGOLD PINK S,0,0,1,197.99,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25214,DRESS MERRY MARIGOLD PINK M,0,0,5,989.96,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25215,DRESS MERRY MARIGOLD PINK L,0,0,3,593.98,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25216,DRESS MERRY MARIGOLD PINK XL,0,0,1,197.99,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25246,DRESS EMERALD GARDEN S,0,0,4,"1,143.93",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25247,DRESS EMERALD GARDEN M,0,0,5,"1,429.91",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25248,DRESS EMERALD GARDEN L,0,0,3,857.95,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25249,DRESS EMERALD GARDEN XL,0,0,6,"1,715.90",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25262,DRESS PETAL ROUGE S,0,0,4,"2,528.69",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25263,DRESS PETAL ROUGE M,0,0,4,"2,528.69",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25264,DRESS PETAL ROUGE L,0,0,6,"3,793.04",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25265,DRESS PETAL ROUGE XL,0,0,3,"1,896.52",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25266,DRESS POPPY BAZAAR S,0,0,4,"2,528.69",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25267,DRESS POPPY BAZAAR M,0,0,4,"2,528.69",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25268,DRESS POPPY BAZAAR L,0,0,5,"3,160.86",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25269,DRESS POPPY BAZAAR XL,0,0,4,"2,528.69",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25270,TUNIC FERNWOOD S,0,0,3,568.47,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25271,TUNIC FERNWOOD M,0,0,3,568.47,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25272,TUNIC FERNWOOD L,0,0,8,"1,515.91",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25273,TUNIC FERNWOOD XL,0,0,1,189.49,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25274,TUNIC JARDIN MARRAKESH S,0,0,3,568.47,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25275,TUNIC JARDIN MARRAKESH M,0,0,2,378.98,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25276,TUNIC JARDIN MARRAKESH L,0,0,4,757.96,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25277,TUNIC JARDIN MARRAKESH XL,0,0,1,189.49,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25278,TUNIC PAISLEY TANGO S,0,0,3,568.47,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25279,TUNIC PAISLEY TANGO M,0,0,5,947.44,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25280,TUNIC PAISLEY TANGO L,0,0,6,"1,136.93",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25281,TUNIC PAISLEY TANGO XL,0,0,1,189.49,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25282,TUNIC JODPHUR SUZANI S,0,0,2,378.98,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25283,TUNIC JODPHUR SUZANI M,0,0,1,189.49,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25284,TUNIC JODPHUR SUZANI L,0,0,8,"1,515.91",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25303,TOP INDIGO BLOOM M,0,0,1,137.73,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25304,TOP INDIGO BLOOM L,0,0,3,413.2,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25305,TOP INDIGO BLOOM XL,0,0,1,137.73,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25380,JACKET SUZANI,0,0,1,748.21,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25381,DRESS GOLDEN BLOOM S,0,0,3,"1,896.52",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25382,DRESS GOLDEN BLOOM M,0,0,5,"3,160.86",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25383,DRESS GOLDEN BLOOM L,0,0,5,"3,160.86",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25384,DRESS GOLDEN BLOOM XL,0,0,3,"1,896.52",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25400,JACKET VELVET POMEGRANATE PINK,0,0,10,"6,583.98",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25401,JACKET VELVET POMEGRANATE BLUE,0,0,10,"6,583.98",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,25527,KIMONO DEWDROP ROSE,0,0,53,"11,166.43",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,26186,SKIRT BLOSSOM PINK,0,0,1,136.56,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,26189,TOP GOLDEN BLOOM,0,0,1,204.83,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing,8933,SHIRT PS ORANGE WALLFLOWER S,0,0,3,787.5,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Clothing Total,,,0,0,737,"191,810.41",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC13590,CC SUZANI FLORAL ORANGE/PINK 60x60,0,0,10,"1,549.51",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC13671,CC SUZANI FLORAL GREEN 60x60,0,0,24,"3,718.82",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC24423,PRETTY MARIGOLD SUMMER 50X50,0,0,12,"1,549.51",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC25012,CC VELVET STITCHED NAVY 60x60,0,0,7,"1,055.00",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC25048,FRINGE SLUB JADE 45x45,0,0,18,"1,377.33",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC25050,FRINGE SLUB AQUA 45x45,0,0,6,459.11,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC25051,FRINGE SLUB TERRACOTTA 45x45,0,0,8,612.14,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC25052,FRINGE SLUB CORAL 45x45,0,0,6,459.11,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC25053,FRINGE SLUB JADE 60x60,0,0,21,"2,892.38",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Cushion Covers,CC25055,FRINGE SLUB AQUA 60x60,0,0,15,"2,065.99",,
